Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-03-16 10:16:26,"Morning Workout",35m,"Bicep Curl (Dumbbell)",1,20.0,6.0,0,0.0,"","push",7
2022-03-16 10:16:26,"Morning Workout",35m,"Bicep Curl (Dumbbell)",2,20.0,10.0,0,0.0,,,8
2022-03-16 10:16:26,"Morning Workout",35m,"Bicep Curl (Dumbbell)",3,20.0,10.0,0,0.0,,,8
2022-03-16 10:16:26,"Morning Workout",35m,"Bicep Curl (Dumbbell)",4,20.0,12.0,0,0.0,,,9
2022-03-16 10:16:26,"Morning Workout",35m,"Chest Fly (Dumbbell)",1,10.0,12.0,0,0.0,"",,6
2022-03-16 10:16:26,"Morning Workout",35m,"Chest Fly (Dumbbell)",2,20.0,10.0,0,0.0,,,8
2022-03-16 10:16:26,"Morning Workout",35m,"Chest Fly (Dumbbell)",3,20.0,10.0,0,0.0,,,8
2022-03-16 10:16:26,"Morning Workout",35m,"Chest Fly (Dumbbell)",4,20.0,20.0,0,0.0,,,9
2022-03-16 10:16:26,"Morning Workout",35m,"Lateral Raise (Dumbbell)",1,10.0,11.0,0,0.0,"",,7
2022-03-16 10:16:26,"Morning Workout",35m,"Lateral Raise (Dumbbell)",2,10.0,10.0,0,0.0,,,8
2022-03-16 10:16:26,"Morning Workout",35m,"Lateral Raise (Dumbbell)",3,10.0,10.0,0,0.0,,,8
2022-03-16 10:16:26,"Morning Workout",35m,"Lateral Raise (Dumbbell)",4,10.0,9.0,0,0.0,,,9
2022-03-16 10:16:26,"Morning Workout",35m,"Bench Press (Dumbbell)",1,10.0,12.0,0,0.0,"",,7
2022-03-16 10:16:26,"Morning Workout",35m,"Bench Press (Dumbbell)",2,20.0,5.0,0,0.0,,,9
2022-03-16 10:16:26,"Morning Workout",35m,"Bench Press (Dumbbell)",3,20.0,8.0,0,0.0,,,10
2022-03-19 08:50:57,"Push",4h 1m,"Shoulder Press (Machine)",1,40.0,10.0,0,0.0,"","",
2022-03-19 08:50:57,"Push",4h 1m,"Shoulder Press (Machine)",2,40.0,10.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Shoulder Press (Machine)",3,50.0,10.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Shoulder Press (Machine)",4,60.0,4.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Shoulder Press (Machine)",5,60.0,9.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Chest Press (Machine)",1,50.0,10.0,0,0.0,"",,
2022-03-19 08:50:57,"Push",4h 1m,"Chest Press (Machine)",2,50.0,8.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Chest Press (Machine)",3,60.0,4.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Chest Press (Machine)",4,60.0,5.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Triceps Extension (Machine)",1,50.0,10.0,0,0.0,"",,
2022-03-19 08:50:57,"Push",4h 1m,"Triceps Extension (Machine)",2,60.0,5.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Triceps Extension (Machine)",3,60.0,5.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Arnold Press (Dumbbell)",1,15.0,12.0,0,0.0,"",,
2022-03-19 08:50:57,"Push",4h 1m,"Arnold Press (Dumbbell)",2,17.5,8.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Arnold Press (Dumbbell)",3,17.5,5.0,0,0.0,,,
2022-03-19 08:50:57,"Push",4h 1m,"Chest Dip (Assisted)",1,150.0,5.0,0,0.0,"",,
2022-03-19 08:50:57,"Push",4h 1m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,10.0,0,0.0,"",,
2022-03-19 08:50:57,"Push",4h 1m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,5.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Seated Row (Machine)",1,90.0,10.0,0,0.0,"","",
2022-03-20 10:01:33,"Pull",1h 3m,"Seated Row (Machine)",2,100.0,13.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Seated Row (Machine)",3,110.0,10.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Seated Row (Machine)",4,120.0,10.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Lat Pulldown (Machine)",1,90.0,10.0,0,0.0,"",,
2022-03-20 10:01:33,"Pull",1h 3m,"Lat Pulldown (Machine)",2,100.0,10.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Lat Pulldown (Machine)",3,100.0,10.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Lat Pulldown (Machine)",4,100.0,8.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Chin Up (Assisted)",1,150.0,5.0,0,0.0,"",,
2022-03-20 10:01:33,"Pull",1h 3m,"Chin Up (Assisted)",2,150.0,3.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Chin Up (Assisted)",3,150.0,5.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bent Over One Arm Row (Dumbbell)",1,15.0,10.0,0,0.0,"Left",,
2022-03-20 10:01:33,"Pull",1h 3m,"Bent Over One Arm Row (Dumbbell)",2,15.0,10.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bent Over One Arm Row (Dumbbell)",3,17.5,11.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bent Over One Arm Row (Dumbbell)",4,17.5,10.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bent Over One Arm Row (Dumbbell)",1,15.0,10.0,0,0.0,"Right",,
2022-03-20 10:01:33,"Pull",1h 3m,"Bent Over One Arm Row (Dumbbell)",2,15.0,12.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bent Over One Arm Row (Dumbbell)",3,17.5,12.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bent Over One Arm Row (Dumbbell)",4,17.5,12.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Deadlift (Barbell)",1,60.0,10.0,0,0.0,"",,
2022-03-20 10:01:33,"Pull",1h 3m,"Deadlift (Barbell)",2,60.0,5.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Deadlift (Barbell)",3,60.0,10.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Deadlift (Barbell)",4,60.0,9.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bicep Curl (Machine)",1,30.0,10.0,0,0.0,"",,
2022-03-20 10:01:33,"Pull",1h 3m,"Bicep Curl (Machine)",2,40.0,10.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bicep Curl (Machine)",3,40.0,6.0,0,0.0,,,
2022-03-20 10:01:33,"Pull",1h 3m,"Bicep Curl (Machine)",4,30.0,12.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Squat (Smith Machine)",1,85.0,10.0,0,0.0,"","",
2022-03-21 09:29:05,"Legs",1h 5m,"Squat (Smith Machine)",2,85.0,5.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Squat (Smith Machine)",3,95.0,5.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Squat (Smith Machine)",4,95.0,8.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Front Squat (Barbell)",1,50.0,5.0,0,0.0,"",,
2022-03-21 09:29:05,"Legs",1h 5m,"Front Squat (Barbell)",2,50.0,5.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Front Squat (Barbell)",3,50.0,5.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Seated Leg Press (Machine)",1,110.0,8.0,0,0.0,"",,
2022-03-21 09:29:05,"Legs",1h 5m,"Seated Leg Press (Machine)",2,120.0,10.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Seated Leg Press (Machine)",3,130.0,8.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Seated Leg Press (Machine)",4,140.0,5.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Seated Leg Press (Machine)",5,150.0,11.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Lying Leg Curl (Machine)",1,80.0,5.0,0,0.0,"",,
2022-03-21 09:29:05,"Legs",1h 5m,"Lying Leg Curl (Machine)",2,100.0,5.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Lying Leg Curl (Machine)",3,80.0,5.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",1,90.0,10.0,0,0.0,"Outer Thigh",,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",2,100.0,10.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",3,110.0,10.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",4,120.0,13.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",5,130.0,10.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",1,100.0,10.0,0,0.0,"Inner Thigh",,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",2,110.0,12.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",3,120.0,10.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",4,130.0,11.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",5,140.0,9.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Hip Abductor (Machine)",6,145.0,10.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Leg Extension (Machine)",1,70.0,5.0,0,0.0,"",,
2022-03-21 09:29:05,"Legs",1h 5m,"Leg Extension (Machine)",2,80.0,5.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Leg Extension (Machine)",3,85.0,9.0,0,0.0,,,
2022-03-21 09:29:05,"Legs",1h 5m,"Leg Extension (Machine)",4,90.0,10.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Bench Press (Barbell)",1,75.0,5.0,0,0.0,"","",
2022-03-23 07:06:07,"Push 2",54m,"Bench Press (Barbell)",2,75.0,5.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Bench Press (Barbell)",3,75.0,5.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Bench Press (Barbell)",4,75.0,5.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Incline Bench Press (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2022-03-23 07:06:07,"Push 2",54m,"Incline Bench Press (Dumbbell)",2,17.5,7.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Incline Bench Press (Dumbbell)",3,17.5,7.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Incline Bench Press (Dumbbell)",4,17.5,9.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Chest Dip (Assisted)",1,140.0,10.0,0,0.0,"",,
2022-03-23 07:06:07,"Push 2",54m,"Chest Dip (Assisted)",2,140.0,10.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Chest Dip (Assisted)",3,130.0,7.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Chest Dip (Assisted)",4,130.0,5.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Lateral Raise (Dumbbell)",1,15.0,8.0,0,0.0,"",,
2022-03-23 07:06:07,"Push 2",54m,"Lateral Raise (Dumbbell)",2,15.0,7.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Lateral Raise (Dumbbell)",3,15.0,5.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,10.0,0,0.0,"",,
2022-03-23 07:06:07,"Push 2",54m,"Triceps Pushdown (Cable - Straight Bar)",2,80.0,10.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Triceps Pushdown (Cable - Straight Bar)",3,80.0,10.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Hip Thrust (Bodyweight)",1,0,10.0,0,0.0,"",,
2022-03-23 07:06:07,"Push 2",54m,"Hip Thrust (Bodyweight)",2,0,10.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Hip Thrust (Bodyweight)",3,0,10.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Skullcrusher (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2022-03-23 07:06:07,"Push 2",54m,"Skullcrusher (Dumbbell)",2,15.0,7.0,0,0.0,,,
2022-03-23 07:06:07,"Push 2",54m,"Skullcrusher (Dumbbell)",3,15.0,6.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Seated Row (Machine)",1,110.0,10.0,0,0.0,"","",
2022-03-24 07:04:10,"Pull 2",1h 19m,"Seated Row (Machine)",2,120.0,10.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Seated Row (Machine)",3,125.0,7.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Seated Row (Machine)",4,125.0,10.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Deadlift (Barbell)",1,60.0,10.0,0,0.0,"",,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Deadlift (Barbell)",2,70.0,10.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Deadlift (Barbell)",3,70.0,10.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Deadlift (Barbell)",4,80.0,9.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Lat Pulldown (Machine)",1,105.0,10.0,0,0.0,"",,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Lat Pulldown (Machine)",2,110.0,9.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Lat Pulldown (Machine)",3,110.0,8.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Lat Pulldown (Machine)",4,115.0,6.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Chin Up (Assisted)",1,150.0,5.0,0,0.0,"",,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Chin Up (Assisted)",2,140.0,4.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Chin Up (Assisted)",3,140.0,5.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bent Over One Arm Row (Dumbbell)",1,17.5,12.0,0,0.0,"Right",,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bent Over One Arm Row (Dumbbell)",2,17.5,8.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bent Over One Arm Row (Dumbbell)",3,17.5,8.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bent Over One Arm Row (Dumbbell)",1,17.5,10.0,0,0.0,"Left",,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bent Over One Arm Row (Dumbbell)",2,17.5,8.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bent Over One Arm Row (Dumbbell)",3,17.5,11.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Hammer Curl (Cable)",1,30.0,10.0,0,0.0,"",,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Hammer Curl (Cable)",2,40.0,12.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Hammer Curl (Cable)",3,50.0,10.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Hammer Curl (Cable)",4,50.0,10.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Shrug (Barbell)",1,65.0,10.0,0,0.0,"Shrug bar",,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Shrug (Barbell)",2,65.0,8.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Shrug (Barbell)",3,65.0,10.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bicep Curl (Barbell)",1,20.0,10.0,0,0.0,"20 lbs. of added weight\n... not sure how much preacher curl bar weighs",,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bicep Curl (Barbell)",2,20.0,10.0,0,0.0,,,
2022-03-24 07:04:10,"Pull 2",1h 19m,"Bicep Curl (Barbell)",3,20.0,4.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Squat (Barbell)",1,65.0,5.0,0,0.0,"","",
2022-03-25 07:05:39,"Legs 2",1h 1m,"Squat (Barbell)",2,70.0,5.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Squat (Barbell)",3,70.0,10.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Squat (Barbell)",4,70.0,6.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Standing Calf Raise (Bodyweight)",1,0,15.0,0,0.0,"",,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Standing Calf Raise (Bodyweight)",2,0,13.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Standing Calf Raise (Bodyweight)",3,0,6.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Standing Calf Raise (Bodyweight)",4,0,10.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Thrust (Bodyweight)",1,0,10.0,0,0.0,"",,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Thrust (Bodyweight)",2,0,15.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Thrust (Bodyweight)",3,0,15.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Seated Leg Press (Machine)",1,130.0,10.0,0,0.0,"",,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Seated Leg Press (Machine)",2,130.0,13.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Seated Leg Press (Machine)",3,140.0,8.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Seated Leg Press (Machine)",4,150.0,10.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Seated Leg Press (Machine)",5,160.0,8.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Lying Leg Curl (Machine)",1,85.0,5.0,0,0.0,"",,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Lying Leg Curl (Machine)",2,85.0,6.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Lying Leg Curl (Machine)",3,90.0,7.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Abductor (Machine)",1,100.0,10.0,0,0.0,"Inner Thigh",,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Abductor (Machine)",2,105.0,10.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Abductor (Machine)",3,110.0,12.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Abductor (Machine)",1,100.0,10.0,0,0.0,"Outer Thigh",,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Abductor (Machine)",2,120.0,15.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Hip Abductor (Machine)",3,130.0,10.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Leg Extension (Machine)",1,75.0,10.0,0,0.0,"",,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Leg Extension (Machine)",2,80.0,8.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Leg Extension (Machine)",3,90.0,8.0,0,0.0,,,
2022-03-25 07:05:39,"Legs 2",1h 1m,"Leg Extension (Machine)",4,95.0,10.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Bench Press (Barbell)",1,80.0,9.0,0,0.0,"","",
2022-03-27 11:42:35,"Push 3",53m,"Bench Press (Barbell)",2,80.0,9.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Bench Press (Barbell)",3,80.0,6.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Bench Press (Barbell)",4,85.0,5.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Seated Overhead Press (Barbell)",1,45.0,10.0,0,0.0,"",,
2022-03-27 11:42:35,"Push 3",53m,"Seated Overhead Press (Dumbbell)",1,17.5,8.0,0,0.0,"",,
2022-03-27 11:42:35,"Push 3",53m,"Seated Overhead Press (Dumbbell)",2,17.5,10.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Seated Overhead Press (Dumbbell)",3,17.5,12.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Seated Overhead Press (Dumbbell)",4,17.5,5.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Chest Dip (Assisted)",1,150.0,9.0,0,0.0,"",,
2022-03-27 11:42:35,"Push 3",53m,"Chest Dip (Assisted)",2,140.0,6.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Chest Dip (Assisted)",3,140.0,7.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Triceps Extension (Cable)",1,20.0,9.0,0,0.0,"",,
2022-03-27 11:42:35,"Push 3",53m,"Triceps Extension (Cable)",2,30.0,10.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Triceps Extension (Cable)",3,30.0,8.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Cable Crunch",1,100.0,10.0,0,0.0,"",,
2022-03-27 11:42:35,"Push 3",53m,"Cable Crunch",2,100.0,7.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Cable Crunch",3,110.0,10.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Skullcrusher (Barbell)",1,30.0,10.0,0,0.0,"",,
2022-03-27 11:42:35,"Push 3",53m,"Skullcrusher (Barbell)",2,30.0,9.0,0,0.0,,,
2022-03-27 11:42:35,"Push 3",53m,"Skullcrusher (Barbell)",3,30.0,5.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Deadlift (Barbell)",1,75.0,11.0,0,0.0,"","",
2022-03-28 10:36:17,"Pull 3",1h 8m,"Deadlift (Barbell)",2,85.0,10.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Deadlift (Barbell)",3,95.0,9.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Deadlift (Barbell)",4,95.0,10.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Seated Wide-Grip Row (Cable)",1,110.0,12.0,0,0.0,"",,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Seated Wide-Grip Row (Cable)",2,115.0,8.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Seated Wide-Grip Row (Cable)",3,120.0,9.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Seated Wide-Grip Row (Cable)",4,130.0,7.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Lat Pulldown (Machine)",1,110.0,9.0,0,0.0,"",,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Lat Pulldown (Machine)",2,115.0,9.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Lat Pulldown (Machine)",3,115.0,8.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Lat Pulldown (Machine)",4,120.0,6.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Chin Up (Assisted)",1,150.0,7.0,0,0.0,"",,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Chin Up (Assisted)",2,150.0,5.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Chin Up (Assisted)",3,150.0,5.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Bent Over Row (Barbell)",1,40.0,12.0,0,0.0,"",,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Bent Over Row (Barbell)",2,50.0,11.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Bent Over Row (Barbell)",3,50.0,10.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Bent Over Row (Barbell)",4,50.0,10.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Hammer Curl (Cable)",1,50.0,10.0,0,0.0,"",,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Hammer Curl (Cable)",2,60.0,9.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Hammer Curl (Cable)",3,60.0,6.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Hammer Curl (Cable)",4,60.0,6.0,0,0.0,,,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Pullover (Dumbbell)",1,25.0,9.0,0,0.0,"Kettlebell",,
2022-03-28 10:36:17,"Pull 3",1h 8m,"Pullover (Dumbbell)",2,25.0,8.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Squat (Barbell)",1,75.0,8.0,0,0.0,"","",
2022-03-29 09:34:40,"Legs 3",1h 10m,"Squat (Barbell)",2,75.0,9.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Squat (Barbell)",3,80.0,7.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Squat (Barbell)",4,80.0,6.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Seated Leg Press (Machine)",1,140.0,12.0,0,0.0,"",,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Seated Leg Press (Machine)",2,150.0,12.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Seated Leg Press (Machine)",3,160.0,11.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Seated Leg Press (Machine)",4,170.0,10.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Seated Leg Press (Machine)",5,180.0,9.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Hip Abductor (Machine)",1,110.0,15.0,0,0.0,"",,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Hip Abductor (Machine)",2,130.0,12.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Hip Abductor (Machine)",3,150.0,10.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Hip Abductor (Machine)",4,205.0,6.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Hip Adductor (Machine)",1,110.0,12.0,0,0.0,"",,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Hip Adductor (Machine)",2,120.0,12.0,0,0.0,,,
2022-03-29 09:34:40,"Legs 3",1h 10m,"Hip Adductor (Machine)",3,130.0,12.0,0,0.0,,,
